s1_name,patch_id,latitude,longitude,country,season,climate_zone
S1A_IW_GRDH_1SDV_20170802T163350_34TCR_35_41,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_35_41,45.587519797009314,18.98218997313943,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163350_34TCR_36_25,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_36_25,45.76050091462097,18.991392448173706,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163350_34TCR_37_52,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_37_52,45.46931600964846,19.017116559473347,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163325_34TCR_37_60,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_37_60,45.382955733176395,19.02013896412115,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163325_34TCR_45_66,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_45_66,45.320239295230174,19.14481396423026,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163350_34TCR_48_34,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_48_34,45.6664463472578,19.179623828452993,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163350_34TCR_49_36,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_49_36,45.6450993281462,19.19571499953442,Serbia,Summer,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170801T164110_34TCR_51_55,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_51_55,45.440455276894085,19.232938500356124,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163350_34TCR_52_52,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_52_52,45.47308072906956,19.24727132655101,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163350_34TCR_53_28,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_53_28,45.73242333583754,19.254597932563943,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163350_34TCR_53_35,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_53_35,45.6568514711925,19.25694800545364,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163350_34TCR_53_52,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_53_52,45.473315229075105,19.262616558662128,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163350_34TCR_55_48,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_55_48,45.51696432148004,19.292002172904485,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163325_34TCR_57_68,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_57_68,45.30148124062606,19.329098236972065,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163325_34TCR_61_59,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_61_59,45.39953670006314,19.387539679248967,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163350_34TCR_63_37,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_63_37,45.637503535957826,19.411521208421455,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163350_34TCR_64_27,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_64_27,45.745685696457386,19.423882002399232,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163350_34TCR_66_50,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_66_50,45.49777117364994,19.46153322366367,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163325_34TCR_67_59,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_67_59,45.40079818766727,19.479500681704852,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163325_34TCR_68_59,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_68_59,45.40100123983081,19.494828099766547,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163325_34TCR_68_63,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_68_63,45.35780979348156,19.495973893423542,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170802T163325_34TCR_68_64,S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_68_64,45.34701187710304,19.496259936326382,Serbia,Summer,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_24_65,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_24_65,38.14016597180136,-8.664726984211827,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_25_39,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_25_39,38.421309849040206,-8.649684673825021,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_25_40,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_25_40,38.41049533972064,-8.649736891746759,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_25_61,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_25_61,38.18338601078337,-8.650827027637837,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_26_39,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_26_39,38.42126795182062,-8.63593808510587,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_26_64,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_26_64,38.15089960419515,-8.63728606959983,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_27_65,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_27_65,38.14004153422018,-8.623645971850372,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_28_38,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_28_38,38.431993759236995,-8.608386600039198,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_29_30,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_29_30,38.51846165109049,-8.594153314980193,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_30_39,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_30_39,38.421084239330405,-8.580952032249353,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_31_34,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_31_34,38.47510599471703,-8.566882523740771,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_31_40,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_31_40,38.410219877176054,-8.56727011142153,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_32_37,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_32_37,38.44261141539412,-8.553325974843803,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_37_32,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_37_32,38.49640002722438,-8.48418898817529,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_41_35,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_41_35,38.463702520283924,-8.429402910587017,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_42_62,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_42_62,38.17164775840305,-8.417987705764906,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_45_33,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_45_33,38.4850495552742,-8.374199472444534,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_46_29,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_46_29,38.528230714426,-8.360058653644087,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_51_67,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_51_67,38.116900021879395,-8.29521796048084,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_55_50,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_55_50,38.300399182247794,-8.238551231123505,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_56_58,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_56_58,38.213797185668454,-8.22574709599172,Portugal,Summer,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_66_47,S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_66_47,38.33176278999199,-8.087197706715214,Portugal,Summer,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20170818T054218_32TMT_23_51,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_23_51,47.293695351992554,8.049832214940302,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170818T054218_32TMT_30_50,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_30_50,47.30535937470008,8.16074811001,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170818T054218_32TMT_35_59,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_35_59,47.20873939433628,8.241503983970388,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170818T054218_32TMT_35_68,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_35_68,47.111563986544,8.242885780535692,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_41_56,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_41_56,47.24172143191061,8.336168790794913,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_44_48,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_44_48,47.32836592459061,8.38272932163787,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_48_31,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_48_31,47.51224307662073,8.444325046607794,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_48_56,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_48_56,47.2423106681105,8.447153838709122,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_49_33,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_49_33,47.490725014695485,8.460482735745563,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_35,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_35,47.46927612133949,8.49255064252824,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_56,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_56,47.24253029189721,8.4947198749586,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_51_63,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_51_63,47.16694632874652,8.495437090526645,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_54_45,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_54_45,47.3615037571734,8.541260133598218,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_56_41,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_56_41,47.40481650906099,8.572693686789874,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_57_44,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_57_44,47.372482180445886,8.58884994467422,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_57_51,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_57_51,47.296898946402585,8.589436206040375,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_61_44,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_61_44,47.372692590418026,8.652428536869914,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_63_48,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_63_48,47.32959382176517,8.684475616300153,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_64_30,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_64_30,47.52399252432352,8.699252442380892,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_64_53,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_64_53,47.275647463423944,8.700662395866642,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_66_38,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_66_38,47.43769179883623,8.731573773941095,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170819T053446_32TMT_66_52,S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_66_52,47.28652382173161,8.732339466471004,Switzerland,Summer,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170907T043202_35VNL_31_44,S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_31_44,63.54591330296083,27.760107701825163,Finland,Fall,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20170903T153258_35VNL_41_35,S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_41_35,63.64134122079042,28.004913478638642,Finland,Fall,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20170903T153258_35VNL_42_29,S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_42_29,63.70577539675438,28.031478378502655,Finland,Fall,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20170903T153258_35VNL_45_43,S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_45_43,63.554492075853894,28.09846344992208,Finland,Fall,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20170903T153258_35VNL_54_47,S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_54_47,63.509597087751395,28.313775866890175,Finland,Fall,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20170903T153258_35VNL_63_26,S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_63_26,63.73351992371827,28.54292300887392,Finland,Fall,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20170903T153258_35VNL_64_48,S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_64_48,63.496418838592774,28.554225813485466,Finland,Fall,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20170903T153258_35VNL_64_60,S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_64_60,63.367229989484045,28.547241373313515,Finland,Fall,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20170903T153258_35VNL_65_26,S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_65_26,63.73299167924836,28.591509555754193,Finland,Fall,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20170903T153258_35VNL_68_40,S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_68_40,63.58146111769891,28.655576862875424,Finland,Fall,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20170930T164112_34TCR_39_40,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_39_40,45.59938479029734,19.043312236869376,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170930T164112_34TCR_40_56,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_40_56,45.42692489421232,19.06462167779129,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170930T164112_34TCR_42_64,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_42_64,45.341075593069256,19.098183266302264,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170930T164112_34TCR_45_62,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_45_62,45.363423246561126,19.14340258515637,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170930T164112_34TCR_49_35,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_49_35,45.65589504042592,19.195368219420892,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170930T164112_34TCR_50_38,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_50_38,45.623749782037756,19.211793765530825,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170930T164112_34TCR_52_29,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_52_29,45.72139089432249,19.23952122993697,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170930T164112_34TCR_52_54,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_52_54,45.451487980005126,19.247940477583047,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170930T164112_34TCR_52_66,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_52_66,45.321929602708664,19.2519394924608,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170930T164112_34TCR_54_60,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_54_60,45.38717473782076,19.280587304885366,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170929T045327_34TCR_60_36,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_60_36,45.647648718215976,19.36503417413924,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170930T164112_34TCR_60_59,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_60_59,45.39931925691645,19.37221344524122,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170929T045327_34TCR_61_43,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_61_43,45.572290177763406,19.38260221515689,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170929T045327_34TCR_64_59,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_64_59,45.40017669521502,19.433519419298676,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170929T045327_34TCR_64_68,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_64_68,45.30299822161994,19.436198566647004,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170929T045327_34TCR_66_56,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_66_56,45.43298597535729,19.46329485656632,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170929T045327_34TCR_67_50,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_67_50,45.49797697418618,19.476886801325122,Serbia,Fall,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20170929T045327_34TCR_67_63,S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_67_63,45.35760704519485,19.480658132280613,Serbia,Fall,"Temperate, no dry season, hot summer"
S1A_IW_GRDH_1SDV_20171004T183450_29SNB_32_36,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_32_36,37.551983066492234,-8.558695277674902,Portugal,Fall,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20171004T183450_29SNB_32_53,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_32_53,37.36810847460943,-8.559774543155841,Portugal,Fall,"Temperate, dry summer, warm summer"
S1A_IW_GRDH_1SDV_20171004T183450_29SNB_36_42,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_36_42,37.486871707432236,-8.504783818644185,Portugal,Fall,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20171004T183450_29SNB_40_39,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_40_39,37.51907934395274,-8.450253067773822,Portugal,Fall,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20171004T183450_29SNB_41_44,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_41_44,37.46493590361036,-8.437080090597462,Portugal,Fall,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20171004T183450_29SNB_43_30,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_43_30,37.616223998812664,-8.408747291907657,Portugal,Fall,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20171004T183450_29SNB_44_43,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_44_43,37.475550824856576,-8.396285752265689,Portugal,Fall,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20171004T183450_29SNB_50_48,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_50_48,37.421028121876454,-8.31535361902092,Portugal,Fall,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20171004T183450_29SNB_57_25,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_57_25,37.66919238155901,-8.217833593867176,Portugal,Fall,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20171004T183450_29SNB_60_32,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_60_32,37.59320934040514,-8.177851313292397,Portugal,Fall,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20171004T183450_29SNB_61_46,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_61_46,37.44170084463223,-8.165946671205111,Portugal,Fall,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20171004T183450_29SNB_61_65,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_61_65,37.23620540524023,-8.168216108535328,Portugal,Fall,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20171004T183450_29SNB_68_25,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_68_25,37.668104926907446,-8.068175076445753,Portugal,Fall,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20171004T064231_29SNC_24_49,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_24_49,38.3132039828323,-8.663931771863094,Portugal,Fall,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20171004T064231_29SNC_26_61,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_26_61,38.18334446748161,-8.637125263228446,Portugal,Fall,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20171004T064231_29SNC_30_39,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_30_39,38.421084239330405,-8.580952032249353,Portugal,Fall,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20171004T064231_29SNC_36_65,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_36_65,38.13958202388457,-8.500404658316526,Portugal,Fall,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20171004T064231_29SNC_38_41,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_38_41,38.399010901114224,-8.47113926819528,Portugal,Fall,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20171004T183515_29SNC_46_40,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_46_40,38.409277385654114,-8.361109125289314,Portugal,Fall,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20171004T183515_29SNC_49_47,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_49_47,38.333347154926834,-8.320586376397802,Portugal,Fall,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20171004T183515_29SNC_52_32,S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_52_32,38.49530914162906,-8.277785867170993,Portugal,Fall,"Temperate, dry summer, hot summer"
